Sample_Name	Sample_ID	Cruise_Series	GEOTRACES_Section	Cruise_ID	Cruise_Station	Collection_Date	Collection_Year	Collection_Month	Collection_Time	Depth	Env_Biome	Env_Feature	Env_Material	Geo_Loc_Name	Latitude_Longitude	Latitude	Longitude	Bottle_ID	NCBI_BioPrj	NCBI_SRA_Study	NCBI_BioSample	NCBI_SRA_Acc	Total_Read_Pairs	Total_Bases	NCBI_SRA_Accession_Contigs	Assembly_Method	Eukaryote	EukaryoteVirus	Plasmid	Prokaryote	ProkaryoteVirus	TotalCnt
SRZ187216	S0012	GEOTRACES	GA02	PE319	12	5/12/2010	2010	5	20:39:00	153.0	ocean_biome	ocean	water	Atlantic Ocean	46.312 N 39.658 W	46.312	-39.658	631814	PRJNA385854	SRP110813	SAMN07136493	SRR5788436	25967480	7790244000	SRZ187216	metaSPAdes v3.9.0	18.829017270421854	6.3176795068767015	32.34178035281269	32.12150380393536	10.39001906595339	54023
SRZ187217	S0013	GEOTRACES	GA02	PE319	12	5/12/2010	2010	5	20:39:00	198.0	ocean_biome	ocean	water	Atlantic Ocean	46.312 N 39.658 W	46.312	-39.658	631811	PRJNA385854	SRP110813	SAMN07136494	SRR5788435	28657562	8597268600	SRZ187217	metaSPAdes v3.9.0	18.10025832576974	6.166655030370732	31.459889687914547	32.64679187321092	11.626405082734065	57292
SRZ187218	S0015	GEOTRACES	GA02	PE319	16	5/20/2010	2010	5	13:30:00	8.0	ocean_biome	ocean	water	Atlantic Ocean	36.2067 N 53.2681 W	36.2067	-53.2681	632891	PRJNA385854	SRP110813	SAMN07136495	SRR5788434	24265082	7279524600	SRZ187218	metaSPAdes v3.9.0	16.904890058409585	4.89404541195702	33.825728126308235	35.97671590614596	8.398620497179197	50163
SRZ187219	S0016	GEOTRACES	GA02	PE319	16	5/20/2010	2010	5	13:30:00	50.0	ocean_biome	ocean	water	Atlantic Ocean	36.2067 N 53.2681 W	36.2067	-53.2681	632885	PRJNA385854	SRP110813	SAMN07136496	SRR5788433	24656118	7396835400	SRZ187219	metaSPAdes v3.9.0	17.044666389235676	5.585032598141212	33.88819531141628	33.99743376335137	9.484671937855458	57672
SRZ187220	S0017	GEOTRACES	GA02	PE319	16	5/20/2010	2010	5	13:30:00	74.0	ocean_biome	ocean	water	Atlantic Ocean	36.2067 N 53.2681 W	36.2067	-53.2681	632882	PRJNA385854	SRP110813	SAMN07136497	SRR5788432	23071938	6921581400	SRZ187220	metaSPAdes v3.9.0	14.154332519040091	5.9970302246491345	35.52713512477846	32.854337309000336	11.467164822531974	20877
SRZ187221	S0018	GEOTRACES	GA02	PE319	16	5/20/2010	2010	5	13:30:00	102.0	ocean_biome	ocean	water	Atlantic Ocean	36.2067 N 53.2681 W	36.2067	-53.2681	632879	PRJNA385854	SRP110813	SAMN07136498	SRR5788431	21337686	6401305800	SRZ187221	metaSPAdes v3.9.0	13.417859691842649	6.515806708929846	37.365128678785844	31.059238423107605	11.64196649733406	23819
SRZ187222	S0019	GEOTRACES	GA02	PE319	16	5/20/2010	2010	5	13:30:00	151.0	ocean_biome	ocean	water	Atlantic Ocean	36.2067 N 53.2681 W	36.2067	-53.2681	632876	PRJNA385854	SRP110813	SAMN07136499	SRR5788430	24669237	7400771100	SRZ187222	metaSPAdes v3.9.0	14.011354420113545	6.935928629359286	35.085158150851576	32.402270884022705	11.565287915652881	30825
SRZ187223	S0020	GEOTRACES	GA02	PE319	16	5/20/2010	2010	5	13:30:00	199.0	ocean_biome	ocean	water	Atlantic Ocean	36.2067 N 53.2681 W	36.2067	-53.2681	632873	PRJNA385854	SRP110813	SAMN07136500	SRR5788429	17147643	5144292900	SRZ187223	metaSPAdes v3.9.0	14.799838253133846	7.2314328076560175	31.284539695376736	32.787437660062004	13.896751583771398	14838
SRZ187224	S0021	GEOTRACES	GA02	PE319	15	5/18/2010	2010	5	13:22:00	10.0	ocean_biome	ocean	water	Atlantic Ocean	37.5673 N 50.6855 W	37.5673	-50.6855	632459	PRJNA385854	SRP110813	SAMN07136501	SRR5788428	23533825	7060147500	SRZ187224	metaSPAdes v3.9.0	17.764282337539548	8.08393032473908	31.797519909814906	31.579330157460273	10.774937270446198	27499
SRZ187225	S0022	GEOTRACES	GA02	PE319	15	5/18/2010	2010	5	13:22:00	52.0	ocean_biome	ocean	water	Atlantic Ocean	37.5673 N 50.6855 W	37.5673	-50.6855	632453	PRJNA385854	SRP110813	SAMN07136502	SRR5788427	23735638	7120691400	SRZ187225	metaSPAdes v3.9.0	17.680608365019012	6.609259673451129	33.07984790874525	31.33527175128607	11.295012301498547	26826
SRZ187226	S0023	GEOTRACES	GA02	PE319	15	5/18/2010	2010	5	13:22:00	75.0	ocean_biome	ocean	water	Atlantic Ocean	37.5673 N 50.6855 W	37.5673	-50.6855	632450	PRJNA385854	SRP110813	SAMN07136503	SRR5788371	23089410	6926823000	SRZ187226	metaSPAdes v3.9.0	16.335612021153104	5.69134528569586	34.260931252418416	33.309686572939505	10.402424867793114	31012
SRZ187227	S0024	GEOTRACES	GA02	PE319	15	5/18/2010	2010	5	13:22:00	103.0	ocean_biome	ocean	water	Atlantic Ocean	37.5673 N 50.6855 W	37.5673	-50.6855	632447	PRJNA385854	SRP110813	SAMN07136504	SRR5788372	24224072	7267221600	SRZ187227	metaSPAdes v3.9.0	14.052424170050154	7.442679722951994	35.565440649629814	32.58000955337951	10.359445903988536	33496
SRZ187228	S0025	GEOTRACES	GA02	PE319	15	5/18/2010	2010	5	13:22:00	151.0	ocean_biome	ocean	water	Atlantic Ocean	37.5673 N 50.6855 W	37.5673	-50.6855	632444	PRJNA385854	SRP110813	SAMN07136505	SRR5788369	26113050	7833915000	SRZ187228	metaSPAdes v3.9.0	16.474031266207305	7.8980514188338145	32.618359635474555	30.102985848707124	12.906571830777212	26994
SRZ187229	S0026	GEOTRACES	GA02	PE319	15	5/18/2010	2010	5	13:22:00	201.0	ocean_biome	ocean	water	Atlantic Ocean	37.5673 N 50.6855 W	37.5673	-50.6855	632441	PRJNA385854	SRP110813	SAMN07136506	SRR5788370	24657052	7397115600	SRZ187229	metaSPAdes v3.9.0	16.043772956189176	6.240296868491802	36.79048809118104	29.069635351584694	11.855806732553296	26409
SRZ187230	S0027	GEOTRACES	GA02	PE319	17	5/21/2010	2010	5	13:30:00	10.0	ocean_biome	ocean	water	Atlantic Ocean	34.3277 N 55.4316 W	34.3277	-55.4316	632129	PRJNA385854	SRP110813	SAMN07136507	SRR5788367	50998999	15299699700	SRZ187230	metaSPAdes v3.9.0	27.519399763605534	5.285472018089316	27.46800966133923	31.825890333521762	7.901228223444165	38918
SRZ187231	S0028	GEOTRACES	GA02	PE319	17	5/21/2010	2010	5	13:30:00	50.0	ocean_biome	ocean	water	Atlantic Ocean	34.3277 N 55.4316 W	34.3277	-55.4316	632123	PRJNA385854	SRP110813	SAMN07136508	SRR5788368	29124395	8737318500	SRZ187231	metaSPAdes v3.9.0	24.97402925569251	10.961057921778924	26.79057753320044	28.028750315860403	9.245584973467727	35617
SRZ187232	S0029	GEOTRACES	GA02	PE319	17	5/21/2010	2010	5	13:30:00	77.0	ocean_biome	ocean	water	Atlantic Ocean	34.3277 N 55.4316 W	34.3277	-55.4316	632120	PRJNA385854	SRP110813	SAMN07136509	SRR5788365	36118801	10835640300	SRZ187232	metaSPAdes v3.9.0	21.678585546411764	6.0948000143745285	32.366047364070866	30.400330614151727	9.460236460991123	55654
SRZ187233	S0030	GEOTRACES	GA02	PE319	17	5/21/2010	2010	5	13:30:00	103.0	ocean_biome	ocean	water	Atlantic Ocean	34.3277 N 55.4316 W	34.3277	-55.4316	632117	PRJNA385854	SRP110813	SAMN07136510	SRR5788366	27750917	8325275100	SRZ187233	metaSPAdes v3.9.0	18.035854736785012	6.156600037970223	31.74310433674161	33.64703967888042	10.41740120962274	36871
SRZ187234	S0031	GEOTRACES	GA02	PE319	17	5/21/2010	2010	5	13:30:00	152.0	ocean_biome	ocean	water	Atlantic Ocean	34.3277 N 55.4316 W	34.3277	-55.4316	632114	PRJNA385854	SRP110813	SAMN07136511	SRR5788373	31928726	9578617800	SRZ187234	metaSPAdes v3.9.0	16.303821964199322	5.2249637155297535	33.826341373511184	36.24530605662681	8.399566890132927	43407
SRZ187235	S0032	GEOTRACES	GA02	PE319	17	5/21/2010	2010	5	13:30:00	199.0	ocean_biome	ocean	water	Atlantic Ocean	34.3277 N 55.4316 W	34.3277	-55.4316	632111	PRJNA385854	SRP110813	SAMN07136512	SRR5788374	30029518	9008855400	SRZ187235	metaSPAdes v3.9.0	15.857818057788824	5.798372557618282	33.81815524046192	36.022998586951225	8.50265555717975	41046
SRZ187236	S0033	GEOTRACES	GA02	PE321	33	6/26/2010	2010	6	12:25:00	9.0	ocean_biome	ocean	water	Atlantic Ocean	13.1623 N 53.4215 W	13.1623	-53.4215	636587	PRJNA385854	SRP110813	SAMN07136513	SRR5788197	23050701	6915210300	SRZ187236	metaSPAdes v3.9.0	11.010185634287224	6.133427399797169	18.43114775783765	17.23180034393051	47.19343886414745	22679
SRZ187237	S0034	GEOTRACES	GA02	PE321	33	6/26/2010	2010	6	12:25:00	75.0	ocean_biome	ocean	water	Atlantic Ocean	13.1623 N 53.4215 W	13.1623	-53.4215	636578	PRJNA385854	SRP110813	SAMN07136514	SRR5788196	26335287	7900586100	SRZ187237	metaSPAdes v3.9.0	15.207396301849075	7.961019490254872	29.57021489255372	22.57871064467766	24.682658670664672	20010
SRZ187238	S0035	GEOTRACES	GA02	PE321	33	6/26/2010	2010	6	12:25:00	99.0	ocean_biome	ocean	water	Atlantic Ocean	13.1623 N 53.4215 W	13.1623	-53.4215	636575	PRJNA385854	SRP110813	SAMN07136515	SRR5788199	27447364	8234209200	SRZ187238	metaSPAdes v3.9.0	11.320025134129247	5.993523128232393	33.18671757939001	27.695877036106143	21.8038571221422	20689
SRZ187239	S0036	GEOTRACES	GA02	PE321	33	6/26/2010	2010	6	12:25:00	150.0	ocean_biome	ocean	water	Atlantic Ocean	13.1623 N 53.4215 W	13.1623	-53.4215	636572	PRJNA385854	SRP110813	SAMN07136516	SRR5788198	26750868	8025260400	SRZ187239	metaSPAdes v3.9.0	16.07725433903171	7.366566618817695	31.674931488972987	24.85645308625865	20.024794466918962	30652
SRZ187240	S0037	GEOTRACES	GA02	PE321	33	6/26/2010	2010	6	12:25:00	200.0	ocean_biome	ocean	water	Atlantic Ocean	13.1623 N 53.4215 W	13.1623	-53.4215	636569	PRJNA385854	SRP110813	SAMN07136517	SRR5788193	33684808	10105442400	SRZ187240	metaSPAdes v3.9.0	16.414723879601215	6.578470805772128	33.023885319964165	25.91166434739511	18.071255647267392	52459
SRZ187241	S0039	GEOTRACES	GA02	PE321	35	6/28/2010	2010	6	14:16:00	9.0	ocean_biome	ocean	water	Atlantic Ocean	9.5462 N 50.4686 W	9.5462	-50.4686	634616	PRJNA385854	SRP110813	SAMN07136518	SRR5788192	26955573	8086671900	SRZ187241	metaSPAdes v3.9.0	14.91798409188422	8.967292649922438	30.697382751906005	21.931416878444832	23.485923627842503	30299
SRZ187242	S0040	GEOTRACES	GA02	PE321	35	6/28/2010	2010	6	14:16:00	72.0	ocean_biome	ocean	water	Atlantic Ocean	9.5462 N 50.4686 W	9.5462	-50.4686	634607	PRJNA385854	SRP110813	SAMN07136519	SRR5788195	26308765	7892629500	SRZ187242	metaSPAdes v3.9.0	13.186558516801856	8.528389339513327	32.64426419466976	24.333719582850517	21.307068366164547	21575
SRZ187243	S0041	GEOTRACES	GA02	PE321	35	6/28/2010	2010	6	14:16:00	100.0	ocean_biome	ocean	water	Atlantic Ocean	9.5462 N 50.4686 W	9.5462	-50.4686	634604	PRJNA385854	SRP110813	SAMN07136520	SRR5788194	29117451	8735235300	SRZ187243	metaSPAdes v3.9.0	11.572931110284419	4.210490716628902	34.4110385877101	32.72346038080422	17.082079204572356	29569
SRZ187244	S0042	GEOTRACES	GA02	PE321	35	6/28/2010	2010	6	14:16:00	151.0	ocean_biome	ocean	water	Atlantic Ocean	9.5462 N 50.4686 W	9.5462	-50.4686	634601	PRJNA385854	SRP110813	SAMN07136521	SRR5788201	20061969	6018590700	SRZ187244	metaSPAdes v3.9.0	11.98900202435266	6.112336465540682	33.04226969211711	22.90842070278273	25.94797111520682	33097
SRZ187245	S0043	GEOTRACES	GA02	PE321	35	6/28/2010	2010	6	14:16:00	201.0	ocean_biome	ocean	water	Atlantic Ocean	9.5462 N 50.4686 W	9.5462	-50.4686	634598	PRJNA385854	SRP110813	SAMN07136522	SRR5788200	29398077	8819423100	SRZ187245	metaSPAdes v3.9.0	10.080798314975313	6.4914885535720455	27.45416249438901	23.015434549911948	32.95811608715169	57922
SRZ187246	S0044	GEOTRACES	GA02	PE321	31	6/24/2010	2010	6	15:06:00	8.0	ocean_biome	ocean	water	Atlantic Ocean	16.8312 N 56.2685 W	16.8312	-56.2685	636299	PRJNA385854	SRP110813	SAMN07136523	SRR5788144	21922297	6576689100	SRZ187246	metaSPAdes v3.9.0	13.893936890797953	6.622454036959241	26.7022255788157	29.999291968563405	22.782091524863702	42371
SRZ187247	S0045	GEOTRACES	GA02	PE321	31	6/24/2010	2010	6	15:06:00	76.0	ocean_biome	ocean	water	Atlantic Ocean	16.8312 N 56.2685 W	16.8312	-56.2685	636290	PRJNA385854	SRP110813	SAMN07136524	SRR5788145	27685906	8305771800	SRZ187247	metaSPAdes v3.9.0	11.527255999386645	7.134094916813617	27.528176033121213	22.479490914666872	31.33098213601165	26086
SRZ187248	S0046	GEOTRACES	GA02	PE321	31	6/24/2010	2010	6	15:06:00	101.0	ocean_biome	ocean	water	Atlantic Ocean	16.8312 N 56.2685 W	16.8312	-56.2685	636287	PRJNA385854	SRP110813	SAMN07136525	SRR5788146	27382212	8214663600	SRZ187248	metaSPAdes v3.9.0	12.445141065830722	7.868338557993732	24.069357366771158	20.054858934169282	35.56230407523511	51040
SRZ187249	S0047	GEOTRACES	GA02	PE321	31	6/24/2010	2010	6	15:06:00	150.0	ocean_biome	ocean	water	Atlantic Ocean	16.8312 N 56.2685 W	16.8312	-56.2685	636284	PRJNA385854	SRP110813	SAMN07136526	SRR5788147	35963444	10789033200	SRZ187249	metaSPAdes v3.9.0	11.564686883186793	5.888510078353969	20.75782044380645	24.107303068365326	37.68167952628746	33438
SRZ187250	S0048	GEOTRACES	GA02	PE321	31	6/24/2010	2010	6	15:06:00	201.0	ocean_biome	ocean	water	Atlantic Ocean	16.8312 N 56.2685 W	16.8312	-56.2685	636281	PRJNA385854	SRP110813	SAMN07136527	SRR5788140	24818828	7445648400	SRZ187250	metaSPAdes v3.9.0	8.667145679899408	5.4068618645590085	16.103826118196515	21.093048320459854	48.729118016885224	22268
SRZ187251	S0049	GEOTRACES	GA03	KN204	8	11/16/2011	2011	11	13:59:00	31.3	ocean_biome	ocean	water	Atlantic Ocean	35.41617 N 66.54077 W	35.41617	-66.54077	844604	PRJNA385854	SRP110813	SAMN07136528	SRR5788141	41868308	12560492400	SRZ187251	metaSPAdes v3.9.0	20.118489261910643	6.0775117254998765	27.259112976219864	28.93112811651444	17.61375791985518	60765
SRZ187252	S0050	GEOTRACES	GA03	KN204	8	11/16/2011	2011	11	13:59:00	68.0	ocean_biome	ocean	water	Atlantic Ocean	35.41617 N 66.54077 W	35.41617	-66.54077	844607	PRJNA385854	SRP110813	SAMN07136529	SRR5788142	18914125	5674237500	SRZ187252	metaSPAdes v3.9.0	18.649907484208512	5.672175078159893	28.833024947361704	25.25362087666688	21.59127161360301	15673
SRZ187253	S0051	GEOTRACES	GA03	KN204	8	11/16/2011	2011	11	13:59:00	111.1	ocean_biome	ocean	water	Atlantic Ocean	35.41617 N 66.54077 W	35.41617	-66.54077	844610	PRJNA385854	SRP110813	SAMN07136530	SRR5788143	28826994	8648098200	SRZ187253	metaSPAdes v3.9.0	15.374056280027453	8.635970278416044	29.900629643997487	22.62540658291307	23.463937214645934	33511
SRZ187254	S0052	GEOTRACES	GA03	KN204	8	11/16/2011	2011	11	13:59:00	135.8	ocean_biome	ocean	water	Atlantic Ocean	35.41617 N 66.54077 W	35.41617	-66.54077	844613	PRJNA385854	SRP110813	SAMN07136531	SRR5788138	23095796	6928738800	SRZ187254	metaSPAdes v3.9.0	13.109742185717545	9.22655715263518	33.675564681724836	22.815423226100844	21.172712753821585	21915
SRZ187255	S0053	GEOTRACES	GA03	KN204	8	11/16/2011	2011	11	13:59:00	186.3	ocean_biome	ocean	water	Atlantic Ocean	35.41617 N 66.54077 W	35.41617	-66.54077	844616	PRJNA385854	SRP110813	SAMN07136532	SRR5788139	31811654	9543496200	SRZ187255	metaSPAdes v3.9.0	13.328021248339974	8.541832669322709	35.614873837981406	26.039840637450197	16.475431606905712	37650
SRZ187256	S0054	GEOTRACES	GA03	KN204	8	11/16/2011	2011	11	13:59:00	237.3	ocean_biome	ocean	water	Atlantic Ocean	35.41617 N 66.54077 W	35.41617	-66.54077	844619	PRJNA385854	SRP110813	SAMN07136533	SRR5788008	28732390	8619717000	SRZ187256	metaSPAdes v3.9.0	13.683215942277961	9.182271087442018	35.9932428563248	25.345015174941306	15.796254939013915	34926
SRZ187257	S0055	GEOTRACES	GA03	KN204	8	11/16/2011	2011	11	13:59:00	291.5	ocean_biome	ocean	water	Atlantic Ocean	35.41617 N 66.54077 W	35.41617	-66.54077	844622	PRJNA385854	SRP110813	SAMN07136534	SRR5788007	28395368	8518610400	SRZ187257	metaSPAdes v3.9.0	14.541435402100005	8.474494822076455	37.53814363631995	25.3417910089142	14.104135130589395	41619
SRZ187258	S0057	GEOTRACES	GA03	KN204	18	12/1/2011	2011	12	17:25:00	38.9	ocean_biome	ocean	water	Atlantic Ocean	24.1497 N 40.21786 W	24.1497	-40.217859999999995	846086	PRJNA385854	SRP110813	SAMN07136535	SRR5788006	32527412	9758223600	SRZ187258	metaSPAdes v3.9.0	18.65512024623089	5.0446032656893935	31.188377067139648	30.781470081903077	14.33042933903699	38338
SRZ187259	S0058	GEOTRACES	GA03	KN204	18	12/1/2011	2011	12	17:25:00	65.2	ocean_biome	ocean	water	Atlantic Ocean	24.1497 N 40.21786 W	24.1497	-40.217859999999995	846089	PRJNA385854	SRP110813	SAMN07136536	SRR5788005	21593384	6478015200	SRZ187259	metaSPAdes v3.9.0	16.692280411396148	4.984828781967924	31.07538322102691	31.650707333412146	15.596800252196871	25377
SRZ187260	S0059	GEOTRACES	GA03	KN204	18	12/1/2011	2011	12	17:25:00	75.1	ocean_biome	ocean	water	Atlantic Ocean	24.1497 N 40.21786 W	24.1497	-40.217859999999995	846092	PRJNA385854	SRP110813	SAMN07136537	SRR5788012	49524737	14857421100	SRZ187260	metaSPAdes v3.9.0	21.388627819548873	14.769736842105265	24.42669172932331	25.33834586466165	14.0765977443609	42560
SRZ187261	S0060	GEOTRACES	GA03	KN204	18	12/1/2011	2011	12	17:25:00	113.9	ocean_biome	ocean	water	Atlantic Ocean	24.1497 N 40.21786 W	24.1497	-40.217859999999995	846095	PRJNA385854	SRP110813	SAMN07136538	SRR5788011	34544320	10363296000	SRZ187261	metaSPAdes v3.9.0	16.087378399223745	5.9512850496355085	25.60644888413405	22.496454606523525	29.85843306048317	40193
SRZ187262	S0061	GEOTRACES	GA03	KN204	18	12/1/2011	2011	12	17:25:00	184.0	ocean_biome	ocean	water	Atlantic Ocean	24.1497 N 40.21786 W	24.1497	-40.217859999999995	846101	PRJNA385854	SRP110813	SAMN07136539	SRR5788010	29858813	8957643900	SRZ187262	metaSPAdes v3.9.0	13.206597579667376	8.299590510832019	35.065083613570344	25.310548349461254	18.118179946469013	43713
SRZ187263	S0062	GEOTRACES	GA03	KN204	18	12/1/2011	2011	12	17:25:00	233.0	ocean_biome	ocean	water	Atlantic Ocean	24.1497 N 40.21786 W	24.1497	-40.217859999999995	846104	PRJNA385854	SRP110813	SAMN07136540	SRR5788009	31210233	9363069900	SRZ187263	metaSPAdes v3.9.0	12.115066846928046	7.974062390466177	34.35231085073357	27.079264934154526	18.47929497771769	39942
SRZ187264	S0063	GEOTRACES	GA03	KN204	18	12/1/2011	2011	12	17:25:00	283.9	ocean_biome	ocean	water	Atlantic Ocean	24.1497 N 40.21786 W	24.1497	-40.217859999999995	846107	PRJNA385854	SRP110813	SAMN07136541	SRR5788014	27718979	8315693700	SRZ187264	metaSPAdes v3.9.0	11.9940078809392	8.222880776370209	34.32116455531312	31.06132152277982	14.40062526459765	30707
SRZ187265	S0064	GEOTRACES	GA03	KN204	3	11/10/2011	2011	11	14:23:00	28.4	ocean_biome	ocean	water	Atlantic Ocean	38.65497 N 69.13131 W	38.65497	-69.13131	845300	PRJNA385854	SRP110813	SAMN07136542	SRR5788013	15194120	4558236000	SRZ187265	metaSPAdes v3.9.0	16.821602478973	5.467020805666224	28.77379371403276	26.56042496679947	22.377158034528552	4518
SRZ187266	S0065	GEOTRACES	GA03	KN204	3	11/10/2011	2011	11	14:23:00	61.2	ocean_biome	ocean	water	Atlantic Ocean	38.65497 N 69.13131 W	38.65497	-69.13131	845303	PRJNA385854	SRP110813	SAMN07136543	SRR5788065	17515188	5254556400	SRZ187266	metaSPAdes v3.9.0	10.390213688448435	5.048002477547229	42.05636419944256	29.1421492722205	13.363270362341282	6458
SRZ187267	S0066	GEOTRACES	GA03	KN204	3	11/10/2011	2011	11	14:23:00	86.4	ocean_biome	ocean	water	Atlantic Ocean	38.65497 N 69.13131 W	38.65497	-69.13131	845306	PRJNA385854	SRP110813	SAMN07136544	SRR5788066	18259926	5477977800	SRZ187267	metaSPAdes v3.9.0	20.829244357212954	9.003925417075564	26.692836113837096	19.185475956820408	24.288518155053968	4076
SRZ187268	S0067	GEOTRACES	GA03	KN204	3	11/10/2011	2011	11	14:23:00	108.8	ocean_biome	ocean	water	Atlantic Ocean	38.65497 N 69.13131 W	38.65497	-69.13131	845309	PRJNA385854	SRP110813	SAMN07136545	SRR5788063	17719388	5315816400	SRZ187268	metaSPAdes v3.9.0	15.96698265299542	7.383762171922357	26.736312633004452	24.227768104726895	25.685174437350874	15507
SRZ187269	S0068	GEOTRACES	GA03	KN204	3	11/10/2011	2011	11	14:23:00	135.6	ocean_biome	ocean	water	Atlantic Ocean	38.65497 N 69.13131 W	38.65497	-69.13131	845312	PRJNA385854	SRP110813	SAMN07136546	SRR5788064	32346922	9704076600	SRZ187269	metaSPAdes v3.9.0	15.749902101553323	8.126876386894661	29.285993995561935	25.646782404385853	21.19044511160423	38305
SRZ187270	S0069	GEOTRACES	GA03	KN204	3	11/10/2011	2011	11	14:23:00	186.5	ocean_biome	ocean	water	Atlantic Ocean	38.65497 N 69.13131 W	38.65497	-69.13131	845315	PRJNA385854	SRP110813	SAMN07136547	SRR5788069	30650936	9195280800	SRZ187270	metaSPAdes v3.9.0	11.707239585401693	7.140304197609309	39.478177991342676	24.94340971367301	16.730868511973313	25181
